No.,Time,,Time 1,Time 2,Delay
594,"17,238,218",,"17,238,218","17,238,283",
595,"17,238,283",,"17,238,283","17,238,306",
596,"17,238,306",,"17,238,306","17,238,372",
597,"17,238,372",,"17,238,372","17,238,395",
598,"17,238,395",,"17,238,395","17,238,463",
599,"17,238,463",,"17,238,463","17,238,486",
600,"17,238,486",,"17,238,486","17,238,552",
601,"17,238,552",,"17,238,552","17,238,578",
602,"17,238,578",,"17,238,578","17,238,642",
603,"17,238,642",,"17,238,642","17,238,666",
604,"17,238,666",,"17,238,666","17,238,737",
605,"17,238,737",,"17,238,737","17,238,763",
606,"17,238,763",,"17,238,763","17,238,828",
607,"17,238,828",,"17,238,828","17,238,851",
608,"17,238,851",,"17,238,851","17,238,914",
609,"17,238,914",,"17,238,914","17,238,938",
610,"17,238,938",,"17,238,938","17,239,002",
611,"17,239,002",,"17,239,002","17,239,038",
612,"17,239,038",,"17,239,038","17,239,105",
613,"17,239,105",,"17,239,105","17,239,129",
614,"17,239,129",,"17,239,129","17,239,195",
615,"17,239,195",,"17,239,195","17,239,218",
616,"17,239,218",,"17,239,218","17,239,286",
617,"17,239,286",,"17,239,286","1,723,931",
618,"1,723,931",,"1,723,931","17,239,379",
619,"17,239,379",,"17,239,379","17,239,405",
620,"17,239,405",,"17,239,405","1,723,947",
621,"1,723,947",,"1,723,947","17,239,493",
622,"17,239,493",,"17,239,493","1,723,956",
623,"1,723,956",,"1,723,956","17,239,584",
624,"17,239,584",,"17,239,584","17,239,648",
625,"17,239,648",,"17,239,648","17,239,671",
626,"17,239,671",,"17,239,671","17,239,739",
627,"17,239,739",,"17,239,739","17,239,764",
628,"17,239,764",,"17,239,764","17,239,844",
629,"17,239,844",,"17,239,844","17,239,869",
630,"17,239,869",,"17,239,869","17,521,416",
631,"17,521,416",,"17,521,416","17,521,456",
632,"17,521,456",,"17,521,456","17,521,525",
633,"17,521,525",,"17,521,525","17,521,553",
634,"17,521,553",,"17,521,553","17,645,017",
635,"17,645,017",,"17,645,017","17,645,061",
636,"17,645,061",,"17,645,061","17,645,302",
637,"17,645,302",,"17,645,302","17,645,332",
638,"17,645,332",,"17,645,332","17,671,024",
639,"17,671,024",,"17,671,024","17,671,063",
640,"17,671,063",,"17,671,063","17,671,275",
641,"17,671,275",,"17,671,275","17,671,303",
642,"17,671,303",,"17,671,303","18,251,905",
643,"18,251,905",,"18,251,905","18,251,947",
644,"18,251,947",,"18,251,947","1,825,203",
645,"1,825,203",,"1,825,203","18,252,056",
646,"18,252,056",,"18,252,056","18,268,162",
647,"18,268,162",,"18,268,162","18,268,206",
648,"18,268,206",,"18,268,206","1,826,827",
649,"1,826,827",,"1,826,827","18,268,297",
650,"18,268,297",,"18,268,297","18,268,353",
651,"18,268,353",,"18,268,353","1,826,838",
652,"1,826,838",,"1,826,838","18,268,528",
653,"18,268,528",,"18,268,528","18,268,556",
654,"18,268,556",,"18,268,556","18,268,615",
655,"18,268,615",,"18,268,615","18,268,642",
656,"18,268,642",,"18,268,642","18,268,992",
657,"18,268,992",,"18,268,992","18,269,028",
658,"18,269,028",,"18,269,028","19,265,971",
659,"19,265,971",,"19,265,971","19,266,014",
660,"19,266,014",,"19,266,014","19,266,085",
661,"19,266,085",,"19,266,085","1,926,611",
662,"1,926,611",,"1,926,611","19,266,179",
663,"19,266,179",,"19,266,179","19,266,205",
664,"19,266,205",,"19,266,205","1,926,627",
665,"1,926,627",,"1,926,627","19,266,293",
666,"19,266,293",,"19,266,293","19,266,363",
667,"19,266,363",,"19,266,363","19,266,386",
668,"19,266,386",,"19,266,386","19,282,017",
669,"19,282,017",,"19,282,017","19,282,056",
670,"19,282,056",,"19,282,056","19,282,118",
671,"19,282,118",,"19,282,118","19,282,144",
672,"19,282,144",,"19,282,144","19,282,201",
673,"19,282,201",,"19,282,201","19,282,227",
674,"19,282,227",,"19,282,227","19,282,339",
675,"19,282,339",,"19,282,339","19,282,365",
676,"19,282,365",,"19,282,365","19,282,545",
677,"19,282,545",,"19,282,545","19,282,572",
678,"19,282,572",,"19,282,572","2,028,001",
679,"2,028,001",,"2,028,001","20,280,051",
680,"20,280,051",,"20,280,051","20,280,121",
681,"20,280,121",,"20,280,121","20,280,145",
682,"20,280,145",,"20,280,145","2,028,021",
683,"2,028,021",,"2,028,021","20,280,234",
684,"20,280,234",,"20,280,234","20,280,305",
685,"20,280,305",,"20,280,305","20,280,332",
686,"20,280,332",,"20,280,332","20,280,396",
687,"20,280,396",,"20,280,396","2,028,042",
688,"2,028,042",,"2,028,042","20,296,017",
689,"20,296,017",,"20,296,017","20,296,052",
690,"20,296,052",,"20,296,052","20,296,187",
691,"20,296,187",,"20,296,187","20,296,215",
692,"20,296,215",,"20,296,215","20,296,307",
693,"20,296,307",,"20,296,307","20,296,334",
694,"20,296,334",,"20,296,334","20,296,443",
695,"20,296,443",,"20,296,443","20,296,483",
696,"20,296,483",,"20,296,483","20,296,593",
697,"20,296,593",,"20,296,593","20,296,619",
698,"20,296,619",,"20,296,619","21,294,076",
699,"21,294,076",,"21,294,076","21,294,117",
700,"21,294,117",,"21,294,117","21,294,201",
701,"21,294,201",,"21,294,201","21,294,227",
702,"21,294,227",,"21,294,227","21,310,065",
703,"21,310,065",,"21,310,065","21,310,102",
704,"21,310,102",,"21,310,102","21,310,219",
705,"21,310,219",,"21,310,219","21,310,244",
706,"21,310,244",,"21,310,244","21,310,349",
707,"21,310,349",,"21,310,349","21,310,377",
708,"21,310,377",,"21,310,377","21,310,435",
709,"21,310,435",,"21,310,435","2,131,046",
710,"2,131,046",,"2,131,046","21,310,525",
711,"21,310,525",,"21,310,525","21,310,549",
712,"21,310,549",,"21,310,549","21,310,603",
713,"21,310,603",,"21,310,603","21,310,629",
714,"21,310,629",,"21,310,629","21,310,689",
715,"21,310,689",,"21,310,689","21,310,715",
716,"21,310,715",,"21,310,715","2,131,082",
717,"2,131,082",,"2,131,082","21,310,849",
718,"21,310,849",,"21,310,849","21,310,914",
719,"21,310,914",,"21,310,914","2,131,094",
720,"2,131,094",,"2,131,094","21,311,001",
721,"21,311,001",,"21,311,001","21,311,028",
722,"21,311,028",,"21,311,028","2,167,023",
723,"2,167,023",,"2,167,023","21,670,273",
724,"21,670,273",,"21,670,273","21,670,493",
725,"21,670,493",,"21,670,493","21,670,523",
726,"21,670,523",,"21,670,523","21,688,187",
727,"21,688,187",,"21,688,187","21,688,224",
728,"21,688,224",,"21,688,224","21,688,447",
729,"21,688,447",,"21,688,447","21,688,476",
730,"21,688,476",,"21,688,476","22,308,304",
731,"22,308,304",,"22,308,304","22,308,346",
732,"22,308,346",,"22,308,346","22,308,417",
733,"22,308,417",,"22,308,417","22,308,441",
734,"22,308,441",,"22,308,441","22,308,501",
735,"22,308,501",,"22,308,501","22,308,525",
736,"22,308,525",,"22,308,525","22,308,594",
737,"22,308,594",,"22,308,594","22,308,621",
738,"22,308,621",,"22,308,621","22,308,685",
739,"22,308,685",,"22,308,685","22,308,709",
740,"22,308,709",,"22,308,709","22,324,103",
741,"22,324,103",,"22,324,103","22,324,142",
742,"22,324,142",,"22,324,142","22,324,259",
743,"22,324,259",,"22,324,259","22,324,288",
744,"22,324,288",,"22,324,288","22,324,405",
745,"22,324,405",,"22,324,405","22,324,434",
746,"22,324,434",,"22,324,434","2,232,453",
747,"2,232,453",,"2,232,453","22,324,557",
748,"22,324,557",,"22,324,557","22,324,617",
749,"22,324,617",,"22,324,617","22,324,644",
750,"22,324,644",,"22,324,644","22,324,703",
751,"22,324,703",,"22,324,703","22,324,727",
752,"22,324,727",,"22,324,727","22,324,841",
753,"22,324,841",,"22,324,841","22,324,869",
754,"22,324,869",,"22,324,869","22,324,929",
755,"22,324,929",,"22,324,929","22,324,952",
756,"22,324,952",,"22,324,952","22,325,098",
757,"22,325,098",,"22,325,098","22,325,122",
758,"22,325,122",,"22,325,122","22,653,262",
759,"22,653,262",,"22,653,262","22,653,305",
760,"22,653,305",,"22,653,305","22,653,546",
761,"22,653,546",,"22,653,546","22,653,576",
762,"22,653,576",,"22,653,576","22,667,264",
763,"22,667,264",,"22,667,264","22,667,298",
764,"22,667,298",,"22,667,298","2,266,749",
765,"2,266,749",,"2,266,749","22,667,519",
766,"22,667,519",,"22,667,519","23,322,173",
767,"23,322,173",,"23,322,173","23,322,215",
768,"23,322,215",,"23,322,215","23,322,286",
769,"23,322,286",,"23,322,286","23,322,311",
770,"23,322,311",,"23,322,311","2,332,238",
771,"2,332,238",,"2,332,238","23,322,406",
772,"23,322,406",,"23,322,406","2,332,247",
773,"2,332,247",,"2,332,247","23,322,494",
774,"23,322,494",,"23,322,494","23,322,565",
775,"23,322,565",,"23,322,565","23,322,588",
776,"23,322,588",,"23,322,588","2,333,814",
777,"2,333,814",,"2,333,814","23,338,174",
778,"23,338,174",,"23,338,174","23,338,274",
779,"23,338,274",,"23,338,274","23,338,302",
780,"23,338,302",,"23,338,302","23,338,428",
781,"23,338,428",,"23,338,428","23,338,457",
782,"23,338,457",,"23,338,457","23,338,513",
783,"23,338,513",,"23,338,513","23,338,536",
784,"23,338,536",,"23,338,536","23,338,588",
785,"23,338,588",,"23,338,588","23,338,611",
786,"23,338,611",,"23,338,611","23,338,666",
787,"23,338,666",,"23,338,666","23,338,693",
788,"23,338,693",,"23,338,693","2,333,875",
789,"2,333,875",,"2,333,875","23,338,777",
790,"23,338,777",,"23,338,777","23,338,836",
791,"23,338,836",,"23,338,836","2,333,886",
792,"2,333,886",,"2,333,886","23,338,988",
793,"23,338,988",,"23,338,988","23,339,016",
794,"23,339,016",,"23,339,016","23,339,103",
795,"23,339,103",,"23,339,103","2,333,913",
796,"2,333,913",,"2,333,913","23,339,192",
797,"23,339,192",,"23,339,192","23,339,215",
798,"23,339,215",,"23,339,215","24,336,242",
799,"24,336,242",,"24,336,242","24,336,285",
800,"24,336,285",,"24,336,285","24,336,392",
801,"24,336,392",,"24,336,392","24,336,421",
802,"24,336,421",,"24,336,421","24,352,234",
803,"24,352,234",,"24,352,234","24,352,277",
804,"24,352,277",,"24,352,277","24,352,396",
805,"24,352,396",,"24,352,396","24,352,423",
806,"24,352,423",,"24,352,423","24,352,549",
807,"24,352,549",,"24,352,549","24,352,576",
808,"24,352,576",,"24,352,576","24,352,635",
809,"24,352,635",,"24,352,635","24,352,661",
810,"24,352,661",,"24,352,661","2,435,272",
811,"2,435,272",,"2,435,272","24,352,744",
812,"24,352,744",,"24,352,744","24,352,842",
813,"24,352,842",,"24,352,842","24,352,871",
814,"24,352,871",,"24,352,871","24,352,951",
815,"24,352,951",,"24,352,951","24,352,978",
816,"24,352,978",,"24,352,978","24,353,162",
817,"24,353,162",,"24,353,162","24,353,188",
818,"24,353,188",,"24,353,188","25,350,288",
819,"25,350,288",,"25,350,288","2,535,033",
820,"2,535,033",,"2,535,033","25,350,401",
821,"25,350,401",,"25,350,401","25,350,426",
822,"25,350,426",,"25,350,426","25,350,498",
823,"25,350,498",,"25,350,498","25,350,524",
824,"25,350,524",,"25,350,524","2,535,059",
825,"2,535,059",,"2,535,059","25,350,614",
826,"25,350,614",,"25,350,614","25,350,678",
827,"25,350,678",,"25,350,678","25,350,701",
828,"25,350,701",,"25,350,701","25,366,463",
829,"25,366,463",,"25,366,463","253,665",
830,"253,665",,"253,665","25,366,641",
831,"25,366,641",,"25,366,641","25,366,669",
832,"25,366,669",,"25,366,669","25,366,728",
833,"25,366,728",,"25,366,728","25,366,752",
834,"25,366,752",,"25,366,752","25,366,819",
835,"25,366,819",,"25,366,819","25,366,843",
836,"25,366,843",,"25,366,843","25,366,901",
837,"25,366,901",,"25,366,901","25,366,926",
838,"25,366,926",,"25,366,926","25,367,008",
839,"25,367,008",,"25,367,008","25,367,034",
840,"25,367,034",,"25,367,034","25,367,164",
841,"25,367,164",,"25,367,164","2,536,719",
842,"2,536,719",,"2,536,719","25,367,291",
843,"25,367,291",,"25,367,291","25,367,323",
844,"25,367,323",,"25,367,323","2,536,739",
845,"2,536,739",,"2,536,739","25,367,415",
846,"25,367,415",,"25,367,415","2,581,932",
847,"2,581,932",,"2,581,932","25,819,361",
848,"25,819,361",,"25,819,361","25,819,491",
849,"25,819,491",,"25,819,491","25,819,515",
850,"25,819,515",,"25,819,515","25,877,175",
851,"25,877,175",,"25,877,175","25,877,205",
852,"25,877,205",,"25,877,205","26,364,322",
853,"26,364,322",,"26,364,322","26,364,364",
854,"26,364,364",,"26,364,364","26,364,434",
855,"26,364,434",,"26,364,434","26,364,459",
856,"26,364,459",,"26,364,459","26,364,523",
857,"26,364,523",,"26,364,523","26,364,546",
858,"26,364,546",,"26,364,546","26,364,618",
859,"26,364,618",,"26,364,618","26,364,645",
860,"26,364,645",,"26,364,645","26,364,711",
861,"26,364,711",,"26,364,711","26,364,735",
862,"26,364,735",,"26,364,735","26,380,352",
863,"26,380,352",,"26,380,352","26,380,394",
864,"26,380,394",,"26,380,394","26,380,513",
865,"26,380,513",,"26,380,513","26,380,538",
866,"26,380,538",,"26,380,538","26,380,614",
867,"26,380,614",,"26,380,614","26,380,637",
868,"26,380,637",,"26,380,637","26,380,746",
869,"26,380,746",,"26,380,746","2,638,078",
870,"2,638,078",,"2,638,078","26,380,926",
871,"26,380,926",,"26,380,926","26,380,953",
872,"26,380,953",,"26,380,953","26,381,104",
873,"26,381,104",,"26,381,104","26,381,131",
874,"26,381,131",,"26,381,131","26,382,362",
875,"26,382,362",,"26,382,362","26,382,397",
876,"26,382,397",,"26,382,397","26,382,456",
877,"26,382,456",,"26,382,456","26,382,483",
878,"26,382,483",,"26,382,483","26,382,576",
879,"26,382,576",,"26,382,576","26,382,602",
880,"26,382,602",,"26,382,602","26,677,676",
881,"26,677,676",,"26,677,676","26,677,719",
882,"26,677,719",,"26,677,719","26,677,932",
883,"26,677,932",,"26,677,932","26,677,959",
884,"26,677,959",,"26,677,959","26,693,479",
885,"26,693,479",,"26,693,479","26,693,516",
886,"26,693,516",,"26,693,516","26,693,833",
887,"26,693,833",,"26,693,833","26,693,859",
888,"26,693,859",,"26,693,859","27,378,372",
889,"27,378,372",,"27,378,372","27,378,413",
890,"27,378,413",,"27,378,413","27,378,485",
891,"27,378,485",,"27,378,485","2,737,851",
892,"2,737,851",,"2,737,851","27,378,578",
893,"27,378,578",,"27,378,578","27,378,604",
894,"27,378,604",,"27,378,604","27,378,668",
895,"27,378,668",,"27,378,668","27,378,692",
896,"27,378,692",,"27,378,692","2,737,875",
897,"2,737,875",,"2,737,875","27,378,774",
898,"27,378,774",,"27,378,774","27,394,382",
899,"27,394,382",,"27,394,382","27,394,423",
900,"27,394,423",,"27,394,423","27,394,494",
901,"27,394,494",,"27,394,494","27,394,518",
902,"27,394,518",,"27,394,518","27,394,588",
903,"27,394,588",,"27,394,588","27,394,611",
904,"27,394,611",,"27,394,611","27,394,676",
905,"27,394,676",,"27,394,676","27,394,699",
906,"27,394,699",,"27,394,699","27,394,788",
907,"27,394,788",,"27,394,788","27,394,815",
908,"27,394,815",,"27,394,815","27,394,904",
909,"27,394,904",,"27,394,904","27,394,929",
910,"27,394,929",,"27,394,929","27,395,172",
911,"27,395,172",,"27,395,172","273,952",
912,"273,952",,"273,952","27,395,314",
913,"27,395,314",,"27,395,314","2,739,534",
914,"2,739,534",,"2,739,534","27,529,744",
915,"27,529,744",,"27,529,744","27,529,783",
916,"27,529,783",,"27,529,783","27,534,884",
917,"27,534,884",,"27,534,884","27,534,928",
918,"27,534,928",,"27,534,928","27,660,711",
919,"27,660,711",,"27,660,711","27,660,753",
920,"27,660,753",,"27,660,753","27,660,987",
921,"27,660,987",,"27,660,987","27,661,018",
922,"27,661,018",,"27,661,018","27,676,434",
923,"27,676,434",,"27,676,434","27,676,465",
924,"27,676,465",,"27,676,465","27,676,636",
925,"27,676,636",,"27,676,636","27,676,664",
926,"27,676,664",,"27,676,664","28,391,456",
927,"28,391,456",,"28,391,456","283,915",
928,"283,915",,"283,915","28,391,616",
929,"28,391,616",,"28,391,616","28,391,645",
930,"28,391,645",,"28,391,645","28,407,434",
931,"28,407,434",,"28,407,434","28,407,476",
932,"28,407,476",,"28,407,476","28,407,672",
933,"28,407,672",,"28,407,672","28,407,699",
934,"28,407,699",,"28,407,699","28,407,802",
935,"28,407,802",,"28,407,802","28,407,832",
936,"28,407,832",,"28,407,832","2,840,789",
937,"2,840,789",,"2,840,789","28,407,915",
938,"28,407,915",,"28,407,915","28,408,019",
939,"28,408,019",,"28,408,019","28,408,047",
940,"28,408,047",,"28,408,047","28,408,138",
941,"28,408,138",,"28,408,138","28,408,167",
942,"28,408,167",,"28,408,167","28,408,241",
943,"28,408,241",,"28,408,241","28,408,268",
944,"28,408,268",,"28,408,268","28,408,352",
945,"28,408,352",,"28,408,352","2,840,838",
946,"2,840,838",,"2,840,838","28,408,462",
947,"28,408,462",,"28,408,462","28,408,486",
948,"28,408,486",,"28,408,486","28,408,539",
949,"28,408,539",,"28,408,539","28,408,561",
950,"28,408,561",,"28,408,561","29,405,682",
951,"29,405,682",,"29,405,682","29,405,722",
952,"29,405,722",,"29,405,722","29,405,836",
953,"29,405,836",,"29,405,836","29,405,861",
954,"29,405,861",,"29,405,861","29,405,958",
955,"29,405,958",,"29,405,958","29,405,985",
956,"29,405,985",,"29,405,985","29,406,054",
957,"29,406,054",,"29,406,054","29,406,079",
958,"29,406,079",,"29,406,079","29,406,138",
959,"29,406,138",,"29,406,138","29,406,169",
960,"29,406,169",,"29,406,169","2,942,148",
961,"2,942,148",,"2,942,148","29,421,519",
962,"29,421,519",,"29,421,519","29,421,597",
963,"29,421,597",,"29,421,597","29,421,622",
964,"29,421,622",,"29,421,622","29,421,693",
965,"29,421,693",,"29,421,693","29,421,717",
966,"29,421,717",,"29,421,717","29,421,787",
967,"29,421,787",,"29,421,787","29,421,816",
968,"29,421,816",,"29,421,816","29,421,881",
969,"29,421,881",,"29,421,881","29,421,905",
970,"29,421,905",,"29,421,905","29,421,974",
971,"29,421,974",,"29,421,974","29,421,998",
972,"29,421,998",,"29,421,998","29,422,064",
973,"29,422,064",,"29,422,064","29,422,088",
974,"29,422,088",,"29,422,088","29,422,153",
975,"29,422,153",,"29,422,153","29,422,177",
976,"29,422,177",,"29,422,177","29,422,248",
977,"29,422,248",,"29,422,248","29,422,274",
978,"29,422,274",,"29,422,274","29,422,351",
979,"29,422,351",,"29,422,351","29,422,377",
980,"29,422,377",,"29,422,377","2,942,247",
981,"2,942,247",,"2,942,247","29,422,496",
982,"29,422,496",,"29,422,496","30,419,554",
983,"30,419,554",,"30,419,554","30,419,596",
984,"30,419,596",,"30,419,596","30,419,703",
985,"30,419,703",,"30,419,703","30,419,731",
986,"30,419,731",,"30,419,731","30,419,829",
987,"30,419,829",,"30,419,829","30,419,853",
988,"30,419,853",,"30,419,853","30,435,518",
989,"30,435,518",,"30,435,518","30,435,556",
990,"30,435,556",,"30,435,556","30,435,624",
991,"30,435,624",,"30,435,624","30,435,648",
992,"30,435,648",,"30,435,648","30,435,715",
993,"30,435,715",,"30,435,715","30,435,739",
994,"30,435,739",,"30,435,739","30,435,807",
995,"30,435,807",,"30,435,807","30,435,831",
996,"30,435,831",,"30,435,831","304,359",
997,"304,359",,"304,359","30,435,925",
998,"30,435,925",,"30,435,925","30,435,989",
999,"30,435,989",,"30,435,989","30,436,013",
1000,"30,436,013",,"30,436,013","30,436,074",
1001,"30,436,074",,"30,436,074","30,436,099",
1002,"30,436,099",,"30,436,099","30,436,163",
1003,"30,436,163",,"30,436,163","30,436,187",
1004,"30,436,187",,"30,436,187","30,436,251",
1005,"30,436,251",,"30,436,251","30,436,277",
1006,"30,436,277",,"30,436,277","30,436,341",
1007,"30,436,341",,"30,436,341","30,436,367",
1008,"30,436,367",,"30,436,367","30,436,443",
1009,"30,436,443",,"30,436,443","30,436,465",
1010,"30,436,465",,"30,436,465","30,436,521",
1011,"30,436,521",,"30,436,521","30,436,547",
1012,"30,436,547",,"30,436,547","30,436,601",
1013,"30,436,601",,"30,436,601","30,436,625",
1014,"30,436,625",,"30,436,625","30,436,694",
1015,"30,436,694",,"30,436,694","30,436,717",
